"","X","Y","Values"
"1",-179,-40,0.150429621338844
"2",-177,-40,0.156260699033737
"3",-175,-40,0.160283550620079
"4",-173,-40,0.159659147262573
"5",-171,-40,0.164681419730186
"6",-169,-40,0.17139795422554
"7",-167,-40,0.174101307988167
"8",-165,-40,0.179600924253464
"9",-163,-40,0.186341151595116
"10",-161,-40,0.198042750358582
"11",-159,-40,0.210251778364182
"12",-157,-40,0.22187814116478
"13",-155,-40,0.236931562423706
"14",-153,-40,0.253127455711365
"15",-151,-40,0.274109452962875
"16",-149,-40,0.296932905912399
"17",-147,-40,0.322784155607224
"18",-145,-40,0.349075645208359
"19",-143,-40,0.378235816955566
"20",-141,-40,0.409462690353394
"21",-139,-40,0.445557743310928
"22",-137,-40,0.48366117477417
"23",-135,-40,0.488129377365112
"24",-133,-40,0.480567008256912
"25",-131,-40,0.474749386310577
"26",-129,-40,0.469938039779663
"27",-127,-40,0.467982470989227
"28",-125,-40,0.467030942440033
"29",-123,-40,0.466193079948425
"30",-121,-40,0.467695623636246
"31",-119,-40,0.471155107021332
"32",-117,-40,0.471570909023285
"33",-115,-40,0.469326257705688
"34",-113,-40,0.456078946590424
"35",-111,-40,0.429735630750656
"36",-109,-40,0.400580555200577
"37",-107,-40,0.368694424629211
"38",-105,-40,0.343870311975479
"39",-103,-40,0.319054901599884
"40",-101,-40,0.292963474988937
"41",-99,-40,0.271275699138641
"42",-97,-40,0.250640451908112
"43",-95,-40,0.232702404260635
"44",-93,-40,0.217658564448357
"45",-91,-40,0.203257277607918
"46",-89,-40,0.189749330282211
"47",-87,-40,0.179474368691444
"48",-85,-40,0.171682015061378
"49",-83,-40,0.162841975688934
"50",-81,-40,0.15687084197998
"51",-79,-40,0.152368992567062
"52",-77,-40,0.14838832616806
"53",-75,-40,0.152433574199677
"54",-73,-40,NA
"55",-71,-40,NA
"56",-69,-40,0.261740624904633
"57",-67,-40,0.261740624904633
"58",-65,-40,0.251591563224792
"59",-63,-40,0.223338529467583
"60",-61,-40,0.196281999349594
"61",-59,-40,0.154392495751381
"62",-57,-40,0.212277919054031
"63",-55,-40,0.144712448120117
"64",-53,-40,0.152482196688652
"65",-51,-40,0.152556404471397
"66",-49,-40,0.155129417777061
