"","X","Y","Values"
"1",-179,-40,0.127388134598732
"2",-177,-40,0.128038734197617
"3",-175,-40,0.130148231983185
"4",-173,-40,0.132883459329605
"5",-171,-40,0.142402052879333
"6",-169,-40,0.157856181263924
"7",-167,-40,0.175979733467102
"8",-165,-40,0.197347596287727
"9",-163,-40,0.222964078187943
"10",-161,-40,0.253668367862701
"11",-159,-40,0.285917490720749
"12",-157,-40,0.320298284292221
"13",-155,-40,0.361733049154282
"14",-153,-40,0.395738661289215
"15",-151,-40,0.446140497922897
"16",-149,-40,0.511823773384094
"17",-147,-40,0.599187731742859
"18",-145,-40,0.668737888336182
"19",-143,-40,0.720838487148285
"20",-141,-40,0.794755160808563
"21",-139,-40,0.871745586395264
"22",-137,-40,0.984613358974457
"23",-135,-40,0.965416550636292
"24",-133,-40,0.948222815990448
"25",-131,-40,0.937452137470245
"26",-129,-40,0.94567209482193
"27",-127,-40,0.92146497964859
"28",-125,-40,0.980232417583466
"29",-123,-40,0.981956660747528
"30",-121,-40,0.993918478488922
"31",-119,-40,1.01111888885498
"32",-117,-40,0.984950661659241
"33",-115,-40,0.979014217853546
"34",-113,-40,0.95649242401123
"35",-111,-40,0.870529174804688
"36",-109,-40,0.801787793636322
"37",-107,-40,0.703709065914154
"38",-105,-40,0.668853163719177
"39",-103,-40,0.611175179481506
"40",-101,-40,0.560430407524109
"41",-99,-40,0.507932007312775
"42",-97,-40,0.438960582017899
"43",-95,-40,0.374524891376495
"44",-93,-40,0.321714878082275
"45",-91,-40,0.272378295660019
"46",-89,-40,0.234855368733406
"47",-87,-40,0.208455920219421
"48",-85,-40,0.185624971985817
"49",-83,-40,0.162775561213493
"50",-81,-40,0.146737694740295
"51",-79,-40,0.131902605295181
"52",-77,-40,0.123062171041965
"53",-75,-40,0.147112637758255
"54",-73,-40,NA
"55",-71,-40,NA
"56",-69,-40,0.277530491352081
"57",-67,-40,0.277530491352081
"58",-65,-40,0.330071717500687
"59",-63,-40,0.325314462184906
"60",-61,-40,0.234970554709435
"61",-59,-40,0.196894198656082
"62",-57,-40,0.307008415460587
"63",-55,-40,0.145869046449661
"64",-53,-40,0.160343497991562
"65",-51,-40,0.159691751003265
"66",-49,-40,0.158029854297638
"67",-47,-40,0.175427153706551
"68",-45,-40,0.199936151504517
"69",-43,-40,0.220185428857803
"70",-41,-40,0.241128027439117
"71",-39,-40,0.259438037872314
"72",-37,-40,0.246624827384949
"73",-35,-40,0.242409586906433
"74",-33,-40,0.225815325975418
"75",-31,-40,0.198983639478683
"76",-29,-40,0.202007785439491
"77",-27,-40,0.185022264719009
"78",-25,-40,0.164189010858536
"79",-23,-40,0.148928239941597
"80",-21,-40,0.1374721378088
"81",-19,-40,0.126564711332321
"82",-17,-40,0.119921609759331
"83",-15,-40,0.116321697831154
"84",-13,-40,0.11434867978096
"85",-11,-40,0.116363599896431
"86",-9,-40,0.116295501589775
"87",-7,-40,0.114702269434929
"88",-5,-40,0.116952359676361
"89",-3,-40,0.116444170475006
"90",-1,-40,0.116611920297146
"91",1,-40,0.116630263626575
"92",3,-40,0.116105481982231
"93",5,-40,0.116601593792439
"94",7,-40,0.119916141033173
"95",9,-40,0.123703345656395
"96",11,-40,0.129636615514755
"97",13,-40,0.139374941587448
"98",15,-40,0.152993753552437
"99",17,-40,0.175916939973831
"100",19,-40,0.20997180044651
"101",21,-40,0.238514721393585
"102",23,-40,0.257944583892822
"103",25,-40,0.23890146613121
"104",27,-40,0.203736498951912
"105",29,-40,0.176600426435471
"106",31,-40,0.154305353760719
"107",33,-40,0.14864045381546
"108",35,-40,0.145100340247154
"109",37,-40,0.139693081378937
"110",39,-40,0.13591730594635
"111",41,-40,0.134245559573174
"112",43,-40,0.133880510926247
"113",45,-40,0.134665325284004
"114",47,-40,0.129326939582825
"115",49,-40,0.125798255205154
"116",51,-40,0.125763550400734
"117",53,-40,0.128379195928574
"118",55,-40,0.134462833404541
"119",57,-40,0.152149870991707
"120",59,-40,0.165526017546654
"121",61,-40,0.171205893158913
"122",63,-40,0.187933921813965
"123",65,-40,0.162651658058167
"124",67,-40,0.138822868466377
"125",69,-40,0.130829736590385
"126",71,-40,0.130524456501007
"127",73,-40,0.132228583097458
"128",75,-40,0.128538444638252
"129",77,-40,0.127591297030449
"130",79,-40,0.131427347660065
"131",81,-40,0.135734856128693
"132",83,-40,0.143988251686096
"133",85,-40,0.155117481946945
"134",87,-40,0.165446043014526
"135",89,-40,0.174146369099617
"136",91,-40,0.183816850185394
"137",93,-40,0.194684386253357
"138",95,-40,0.208389729261398
"139",97,-40,0.223515868186951
"140",99,-40,0.240441039204597
"141",101,-40,0.258720487356186
"142",103,-40,0.287875592708588
"143",105,-40,0.306768089532852
"144",107,-40,0.331425905227661
"145",109,-40,0.365881830453873
"146",111,-40,0.378134816884995
"147",113,-40,0.365518748760223
"148",115,-40,0.333182990550995
"149",117,-40,0.350542217493057
"150",119,-40,0.351084351539612
"151",121,-40,0.320093840360641
"152",123,-40,0.291734755039215
"153",125,-40,0.249466642737389
"154",127,-40,0.225519195199013
"155",129,-40,0.197807759046555
"156",131,-40,0.176103413105011
"157",133,-40,0.153405115008354
"158",135,-40,0.137542068958282
"159",137,-40,0.127747729420662
"160",139,-40,0.123045615851879
"161",141,-40,0.123276062309742
"162",143,-40,0.127612352371216
"163",145,-40,0.135856837034225
"164",147,-40,0.136520445346832
"165",149,-40,0.149439334869385
"166",151,-40,0.13680499792099
