"","X","Y","Values"
"1",-179,-40,0.215009346604347
"2",-177,-40,0.216989293694496
"3",-175,-40,0.21804678440094
"4",-173,-40,0.218930691480637
"5",-171,-40,0.221161544322968
"6",-169,-40,0.224082767963409
"7",-167,-40,0.226144164800644
"8",-165,-40,0.226689383387566
"9",-163,-40,0.226686537265778
"10",-161,-40,0.227512508630753
"11",-159,-40,0.227748543024063
"12",-157,-40,0.228126719594002
"13",-155,-40,0.227465495467186
"14",-153,-40,0.227010056376457
"15",-151,-40,0.226811051368713
"16",-149,-40,0.226827412843704
"17",-147,-40,0.226958185434341
"18",-145,-40,0.227002695202827
"19",-143,-40,0.226886495947838
"20",-141,-40,0.226651355624199
"21",-139,-40,0.226533442735672
"22",-137,-40,0.227168530225754
"23",-135,-40,0.227083548903465
"24",-133,-40,0.226727768778801
"25",-131,-40,0.226517096161842
"26",-129,-40,0.226536571979523
"27",-127,-40,0.226510837674141
"28",-125,-40,0.226874724030495
"29",-123,-40,0.226979538798332
"30",-121,-40,0.227151110768318
"31",-119,-40,0.227301046252251
"32",-117,-40,0.227030500769615
"33",-115,-40,0.226846620440483
"34",-113,-40,0.226766124367714
"35",-111,-40,0.226575031876564
"36",-109,-40,0.22637090086937
"37",-107,-40,0.226024225354195
"38",-105,-40,0.225815773010254
"39",-103,-40,0.226282253861427
"40",-101,-40,0.226332306861877
"41",-99,-40,0.226494997739792
"42",-97,-40,0.226156920194626
"43",-95,-40,0.22604401409626
"44",-93,-40,0.225967183709145
"45",-91,-40,0.225290045142174
"46",-89,-40,0.224608317017555
"47",-87,-40,0.224779069423676
"48",-85,-40,0.224401205778122
"49",-83,-40,0.222714960575104
"50",-81,-40,0.220746785402298
"51",-79,-40,0.217281624674797
"52",-77,-40,0.213995218276978
"53",-75,-40,0.216548725962639
"54",-73,-40,NA
"55",-71,-40,NA
"56",-69,-40,0.238306164741516
"57",-67,-40,0.238306164741516
"58",-65,-40,0.244889363646507
"59",-63,-40,0.237201318144798
"60",-61,-40,0.228875294327736
"61",-59,-40,0.227353796362877
"62",-57,-40,0.257993906736374
"63",-55,-40,0.213671326637268
"64",-53,-40,0.216536149382591
"65",-51,-40,0.215387240052223
"66",-49,-40,0.215554133057594
"67",-47,-40,0.21568164229393
"68",-45,-40,0.214438289403915
"69",-43,-40,0.214544087648392
"70",-41,-40,0.214764654636383
"71",-39,-40,0.214698404073715
"72",-37,-40,0.213639378547668
"73",-35,-40,0.212558016180992
"74",-33,-40,0.211822032928467
"75",-31,-40,0.211833909153938
"76",-29,-40,0.211673319339752
"77",-27,-40,0.210352659225464
"78",-25,-40,0.210377305746078
"79",-23,-40,0.210095837712288
"80",-21,-40,0.209848374128342
"81",-19,-40,0.209650531411171
"82",-17,-40,0.209510400891304
"83",-15,-40,0.209264993667603
"84",-13,-40,0.208988517522812
"85",-11,-40,0.208747908473015
"86",-9,-40,0.209036067128181
"87",-7,-40,0.209604874253273
"88",-5,-40,0.210293978452682
"89",-3,-40,0.210365444421768
"90",-1,-40,0.210178062319756
"91",1,-40,0.210096701979637
"92",3,-40,0.210167616605759
"93",5,-40,0.209910824894905
"94",7,-40,0.210019767284393
"95",9,-40,0.209636449813843
"96",11,-40,0.209936395287514
"97",13,-40,0.211499080061913
"98",15,-40,0.21381139755249
"99",17,-40,0.215372830629349
"100",19,-40,0.217553779482841
"101",21,-40,0.217158541083336
"102",23,-40,0.216291666030884
"103",25,-40,0.216129526495934
"104",27,-40,0.215262115001678
"105",29,-40,0.21568737924099
"106",31,-40,0.215158745646477
"107",33,-40,0.214383333921432
"108",35,-40,0.215702801942825
"109",37,-40,0.214666739106178
"110",39,-40,0.214255839586258
"111",41,-40,0.21463979780674
"112",43,-40,0.215025514364243
"113",45,-40,0.214045464992523
"114",47,-40,0.213360264897346
"115",49,-40,0.212544351816177
"116",51,-40,0.212694942951202
"117",53,-40,0.212816134095192
"118",55,-40,0.212395787239075
"119",57,-40,0.212924972176552
"120",59,-40,0.212516695261002
"121",61,-40,0.212517350912094
"122",63,-40,0.212437734007835
"123",65,-40,0.211098417639732
"124",67,-40,0.210527420043945
"125",69,-40,0.210533335804939
"126",71,-40,0.210748046636581
"127",73,-40,0.210396468639374
"128",75,-40,0.210225030779839
"129",77,-40,0.210505872964859
"130",79,-40,0.210548937320709
"131",81,-40,0.210702329874039
"132",83,-40,0.210496693849564
"133",85,-40,0.210219949483871
"134",87,-40,0.210250720381737
"135",89,-40,0.210238561034203
"136",91,-40,0.210379302501678
"137",93,-40,0.210556268692017
"138",95,-40,0.210470467805862
"139",97,-40,0.210456341505051
"140",99,-40,0.210639223456383
"141",101,-40,0.210664585232735
"142",103,-40,0.211344003677368
"143",105,-40,0.211124792695045
"144",107,-40,0.210914760828018
"145",109,-40,0.211288347840309
